Event.Id,Event.Date,Location,Aircraft.Damage,Make,Purpose.of.Flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.Phase.of.Flight,Crash.Location,Crash.Country
20031125X01946,2003-11-20,"Somerset, KY",Substantial,Beech,Other Work Use,3.0,0.0,0.0,0.0,VMC,TAKEOFF,"37.062778,-84.611944",Kentucky
20031126X01953,2003-11-19,"Bellevue, ID",Destroyed,Cessna,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"43.446389,-114.21888899999999",Idaho
20031203X01988,2003-11-19,"Montgomery, TX",Destroyed,Beech,Business,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"30.455278000000003,-95.663333",Texas
20031120X01935,2003-11-18,"Monmouth, OR",Substantial,Bell,Aerial Application,0.0,1.0,0.0,0.0,VMC,MANEUVERING,"44.833333,-123.233333",Oregon
20031212X02020,2003-11-18,"Mineral Wells, TX",Destroyed,Cessna,Instructional,0.0,1.0,0.0,3.0,VMC,APPROACH,"32.781389000000004,-98.06",Texas
20031209X02015,2003-11-17,"West Lafayette, IN",Substantial,Hughes,Personal,0.0,1.0,0.0,0.0,VMC,TAKEOFF,"40.412222,-86.936666",Indiana
20031216X02040,2003-11-16,"Nelsonia, VA",Destroyed,Northam,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"37.821667,-75.61027800000001",Virginia
20031120X01934,2003-11-16,"Westerly, RI",Minor,Piper,Personal,2.0,0.0,0.0,3.0,VMC,LANDING,"41.467223,-71.80194399999999",Connecticut
20031120X01934,2003-11-16,"Westerly, RI",Substantial,Cessna,Instructional,2.0,0.0,0.0,3.0,VMC,TAKEOFF,"41.467223,-71.80194399999999",Connecticut
20031122X01941,2003-11-16,"Maui, HI",Destroyed,Suminski,Ferry,0.0,1.0,0.0,0.0,VMC,CRUISE,"21.0,-155.0",Unknown
20031211X02018,2003-11-16,"Tolar, TX",Destroyed,Cessna,Personal,1.0,0.0,0.0,0.0,IMC,CRUISE,"32.368334000000004,-97.86805600000001",Texas
20031119X01919,2003-11-15,"Suches, GA",Substantial,Cessna,Personal,0.0,1.0,4.0,0.0,VMC,GO-AROUND,"34.692221999999994,-84.0075",Georgia
20031122X01942,2003-11-14,"Van Nuys, CA",Minor,OMF,Personal,0.0,1.0,0.0,1.0,VMC,STANDING,"34.209722,-119.49",Unknown
20031126X01957,2003-11-13,"Blk Canyon City, AZ",Destroyed,Cessna,Personal,1.0,0.0,0.0,0.0,VMC,CRUISE,"34.105556,-11.961111",Unknown
20031203X01990,2003-11-12,"MINERAL WELLS, TX",Substantial,Cessna,Personal,0.0,2.0,0.0,0.0,VMC,TAKEOFF,"32.768611,-98.06",Texas
20031126X01959,2003-11-11,"Needles, CA",Destroyed,Daughters,Personal,2.0,0.0,0.0,0.0,VMC,CRUISE,"34.403889,-114.753056",California
20031118X01917,2003-11-11,"King City, CA",Substantial,Zivko,Instructional,0.0,2.0,0.0,0.0,VMC,MANEUVERING,"36.227778,-121.12166699999999",California
20031126X01960,2003-11-07,"Saticoy, CA",Destroyed,Cathaway,Personal,1.0,0.0,0.0,0.0,VMC,CRUISE,"34.266667,-119.15055600000001",California
20031125X01947,2003-11-06,"Bruceton Mills, WV",Substantial,Cessna,Personal,1.0,0.0,0.0,0.0,IMC,MANEUVERING,"39.568611,-79.63583299999999",West Virginia
20031119X01921,2003-11-06,"Torrance, CA",Destroyed,Robinson,Instructional,2.0,1.0,0.0,0.0,VMC,TAKEOFF,"33.8075,-118.357777",California
20031119X01921,2003-11-06,"Torrance, CA",Destroyed,Robinson,Instructional,2.0,1.0,0.0,0.0,VMC,LANDING,"33.8075,-118.357777",California
20031212X02021,2003-11-06,"Fargo, OK",Destroyed,Richard Riley,Personal,0.0,1.0,0.0,0.0,VMC,MANEUVERING,"36.317223,-99.56666700000001",Oklahoma
20031113X01893,2003-11-02,"Fishers Island, NY",Destroyed,Fleet,Personal,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"40.231945,-72.035555",Unknown
20031112X01888,2003-11-02,"Santa Clarita, CA",Destroyed,Canadair,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"34.366667,-118.5",California
20031112X01884,2003-11-02,"Coalinga, CA",Substantial,Davidson-Thorpe,Personal,0.0,1.0,1.0,0.0,VMC,LANDING,"36.248055,-120.240555",California
20031114X01904,2003-11-02,"Hutchinson, KS",Destroyed,Commander Aircraft,Business,1.0,0.0,0.0,0.0,IMC,GO-AROUND,"38.0675,-97.853611",Kansas
20031205X02000,2003-11-01,"Salem, NJ",Substantial,Beech,Personal,0.0,1.0,0.0,2.0,VMC,TAKEOFF,"39.530834000000006,-75.477223",New Jersey
20031105X01866,2003-11-01,"Cloudcroft, NM",Destroyed,Cessna,Instructional,0.0,2.0,1.0,0.0,VMC,CLIMB,"32.976110999999996,-105.738611",New Mexico
20031110X01877,2003-11-01,"Traverse City, MI",Destroyed,Master Donald C,Personal,1.0,0.0,0.0,0.0,VMC,APPROACH,"44.741389,-85.582223",Michigan
20031112X01885,2003-10-30,"Williams, AZ",Substantial,Beech,Personal,0.0,3.0,0.0,0.0,VMC,TAKEOFF,"35.303611,-112.19388899999998",Arizona
20031110X01878,2003-10-29,"Kelso, CA",Destroyed,Cessna,Personal,5.0,0.0,0.0,0.0,VMC,CRUISE,"35.021945,-115.583611",California
20031110X01880,2003-10-28,"Hornbrook, CA",Destroyed,North American,Instructional,1.0,1.0,0.0,0.0,VMC,CRUISE,"41.8675,-122.47027800000001",California
20031105X01867,2003-10-28,"Lamar, MO",Substantial,Piper,Instructional,0.0,1.0,1.0,0.0,VMC,TAKEOFF,"37.489444,-94.311389",Missouri
20031031X01843,2003-10-26,"Spartanburg, SC",Destroyed,Piper,Business,1.0,0.0,0.0,0.0,IMC,APPROACH,"34.900278,-81.968889",South Carolina
20031112X01887,2003-10-25,"Pacoima, CA",Substantial,Piper,Personal,0.0,1.0,0.0,0.0,VMC,APPROACH,"34.259444,-118.41361100000002",California
20031029X01822,2003-10-24,"Oak Hill, FL",Substantial,LET NP Kinovice,Personal,0.0,1.0,1.0,0.0,VMC,APPROACH,"28.856944,-80.906944",Florida
20031028X01817,2003-10-24,"Edgefield, SC",Substantial,Cessna,Personal,0.0,1.0,0.0,0.0,VMC,CRUISE,"33.147222,-81.163889",South Carolina
20031028X01820,2003-10-22,"San Martin, CA",Substantial,American,Personal,0.0,2.0,0.0,0.0,VMC,TAKEOFF,"37.681667,-121.596944",California
20031031X01841,2003-10-22,"Spencer, TN",Destroyed,Piper,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"35.701944,-85.397222",Tennessee
20031031X01835,2003-10-21,"Athol, MA",Substantial,Cessna,Personal,0.0,1.0,0.0,0.0,VMC,APPROACH,"42.533333,-72.291666",Massachusetts
20031031X01836,2003-10-21,"Brookville, OH",Substantial,Loranger,Personal,1.0,0.0,0.0,0.0,VMC,TAKEOFF,"39.8625,-84.43305600000001",Ohio
20031024X01809,2003-10-21,"Balm, FL",Destroyed,Bell,Personal,2.0,1.0,0.0,0.0,VMC,MANEUVERING,"27.769723,-82.285555",Florida
20031024X01811,2003-10-21,"Olive Branch, MS",Substantial,Cessna,Instructional,1.0,0.0,0.0,0.0,VMC,TAKEOFF,"34.978334000000004,-89.453333",Mississippi
20031103X01855,2003-10-20,"Seaside, OR",Destroyed,Beech,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"46.0,-123.90361100000001",Oregon
20031029X01826,2003-10-20,"Mesa, AZ",Substantial,Piper,Personal,0.0,2.0,0.0,0.0,VMC,TAKEOFF,"33.460833,-111.728334",Arizona
20031031X01840,2003-10-20,"Knoxville, TN",Destroyed,Godwin,Personal,1.0,1.0,0.0,0.0,VMC,TAKEOFF,"35.885555,-83.9575",Tennessee
20031113X01897,2003-10-19,"Prineville, OR",Substantial,Tracy,Personal,0.0,1.0,0.0,0.0,VMC,TAKEOFF,"44.286944,-120.90388899999999",Oregon
20031106X01870,2003-10-19,"Deshler, OH",Substantial,Preiss,Personal,0.0,1.0,1.0,0.0,VMC,LANDING,"41.215833,-83.874445",Ohio
20031023X01802,2003-10-19,"Mesquite, NV",Destroyed,Beech,Instructional,2.0,0.0,0.0,0.0,VMC,APPROACH,"36.843610999999996,-114.04916599999999",Arizona
20031023X01807,2003-10-19,"Ponder, TX",Destroyed,Rans,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"33.191666,-97.325278",Texas
20031103X01854,2003-10-18,"Spanaway, WA",Substantial,Luscombe,Personal,0.0,1.0,2.0,0.0,VMC,APPROACH,"47.086665999999994,-122.4175",Washington
20031103X01852,2003-10-18,"Scappoose, OR",Destroyed,Cessna,Personal,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"45.776389,-122.85",Oregon
20031021X01782,2003-10-18,"Houston, TX",Destroyed,General Motors,Air Race/Show,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"29.612221999999996,-95.164722",Texas
20031020X01775,2003-10-18,"Pana, IL",Substantial,Oostdik,Personal,0.0,1.0,0.0,0.0,VMC,TAKEOFF,"39.534166,-89.32777800000001",Illinois
20031020X01776,2003-10-18,"Fenton, MI",Substantial,Schweizer,Personal,1.0,1.0,0.0,0.0,VMC,MANEUVERING,"42.8075,-83.773611",Michigan
20031029X01823,2003-10-16,"Wax, KY",Substantial,Cessna,Personal,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"37.333056,-86.123056",Kentucky
20031017X01771,2003-10-14,"Swisshome, OR",Substantial,Bell,Other Work Use,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"44.0625,-123.8",Oregon
20031029X01829,2003-10-13,"Lemoore, CA",Substantial,Rockwell International,Aerial Application,0.0,1.0,0.0,0.0,VMC,MANEUVERING,"36.333056,-119.106389",California
20031020X01778,2003-10-13,"Cordesville, SC",Substantial,Piper,Personal,1.0,0.0,0.0,0.0,VMC,DESCENT,"33.160833000000004,-79.835",South Carolina
20031016X01743,2003-10-12,"Cheswold, DE",Substantial,Piper,Personal,1.0,1.0,0.0,0.0,VMC,APPROACH,"39.218334000000006,-75.596389",Delaware
20031017X01757,2003-10-12,"Queen Anne, MD",Destroyed,Extra Flugzeugbau,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"38.930834000000004,-76.000833",Maryland
20031017X01769,2003-10-09,"Chinook, MT",Destroyed,Cessna,Personal,2.0,1.0,0.0,0.0,VMC,CRUISE,"48.510278,-109.27416699999999",Montana
20031017X01767,2003-10-08,"Harrison, AR",Destroyed,Twin Commander Acft. Corp.,Personal,0.0,2.0,0.0,0.0,VMC,APPROACH,"36.251111,-93.150278",Arkansas
20031014X01713,2003-10-07,"Warrenton, VA",Destroyed,Pfeifler,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"38.586944,-77.711111",Virginia
20031009X01684,2003-10-07,"Huntsville, AL",Substantial,Hughes,Business,0.0,1.0,0.0,1.0,VMC,MANEUVERING,"34.640277000000005,-86.639444",Alabama
20031009X01690,2003-10-06,"Van, TX",Destroyed,Colliander,Personal,2.0,0.0,0.0,0.0,IMC,CRUISE,"32.478611,-95.638611",Texas
20031014X01719,2003-10-04,"Grantsville, UT",Destroyed,Mooney,Aerial Observation,2.0,2.0,0.0,0.0,VMC,MANEUVERING,"40.628611,-112.942222",Utah
20031009X01695,2003-10-03,"San Rafael, CA",Substantial,Piper,Personal,0.0,1.0,0.0,0.0,VMC,TAKEOFF,"38.02,-122.51611100000001",California
20031009X01699,2003-10-03,"East Highlands, CA",Destroyed,LOCKHEED,Positioning,2.0,0.0,0.0,0.0,IMC,MANEUVERING,"34.138611,-117.095",California
20031014X01718,2003-10-03,"Teasdale, UT",Destroyed,Piper,Personal,2.0,0.0,0.0,0.0,VMC,CRUISE,"38.116667,-111.429445",Utah
20031007X01671,2003-10-03,"Orange City, IA",Destroyed,Luscombe,Personal,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"42.990277,-96.06277800000001",Iowa
20031016X01742,2003-10-03,"Holly Ridge, NC",Substantial,Whitty,Personal,1.0,0.0,0.0,0.0,VMC,GO-AROUND,"34.481111,-77.584166",North Carolina
20031022X01795,2003-10-02,"Floresville, TX",Substantial,Bratton Experimental Homebuilt,Personal,0.0,2.0,0.0,0.0,VMC,CRUISE,"29.336944,-98.471111",Texas
20031007X01672,2003-10-02,"Shenandoah, IA",Substantial,Cessna,Other Work Use,0.0,1.0,1.0,0.0,VMC,CRUISE,"40.751667,-95.413611",Iowa
20031015X01737,2003-10-01,"Corona, CA",Destroyed,Piper,Personal,2.0,0.0,0.0,0.0,VMC,CLIMB,"33.946111,-117.578056",California
20031009X01687,2003-10-01,"Saint Marys, GA",Substantial,Johnson Walter A,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"30.757778000000002,-81.56222199999999",Georgia
20031001X01645,2003-09-30,"Kooskia, ID",Substantial,Wood,Personal,0.0,1.0,0.0,0.0,VMC,TAKEOFF,"46.116667,-115.96666699999999",Idaho
20031008X01680,2003-09-30,"Obion, TN",Substantial,Sheppard,Personal,0.0,1.0,0.0,0.0,VMC,CLIMB,"36.321111,-89.1075",Tennessee
20031003X01652,2003-09-29,"Belen, NM",Destroyed,Beech,Personal,1.0,0.0,0.0,0.0,VMC,TAKEOFF,"34.636666,-106.845",New Mexico
20031001X01646,2003-09-28,"McCall, ID",Substantial,Beech,Personal,0.0,2.0,0.0,0.0,VMC,APPROACH,"44.889722,-116.10138899999998",Idaho
20031010X01705,2003-09-27,"Bardstown, KY",Destroyed,Piper,Instructional,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"37.821111,-85.49638900000001",Kentucky
20031010X01704,2003-09-27,"Concord, MA",Destroyed,Cessna,Personal,2.0,0.0,0.0,0.0,IMC,APPROACH,"42.4925,-71.3525",Massachusetts
20031010X01712,2003-09-27,"Fontana, CA",Destroyed,McClanahan,Personal,2.0,0.0,0.0,0.0,VMC,CRUISE,"34.166667,-117.4",California
20030929X01614,2003-09-25,"Three Oaks, MI",Destroyed,Cessna,Personal,1.0,0.0,0.0,0.0,VMC,TAKEOFF,"41.819722999999996,-86.5975",Michigan
20030930X01622,2003-09-25,"Fort Pierce, FL",Destroyed,Grumman,Personal,2.0,0.0,1.0,0.0,VMC,CLIMB,"27.495,-80.36805600000001",Florida
20031002X01650,2003-09-24,"Charlton, MA",Substantial,LaBarge,Personal,0.0,1.0,0.0,0.0,VMC,TAKEOFF,"42.1175,-71.97",Massachusetts
20031001X01629,2003-09-24,"Pell City, AL",Substantial,Aeronca,Personal,0.0,1.0,0.0,0.0,VMC,MANEUVERING,"33.564721999999996,-86.235833",Alabama
20030925X01600,2003-09-23,"North Las Vegas, NV",Substantial,Piper,Personal,0.0,2.0,0.0,0.0,VMC,TAKEOFF,"36.2125,-115.19611100000002",Nevada
20030925X01600,2003-09-23,"North Las Vegas, NV",Substantial,Piper,Personal,0.0,2.0,0.0,0.0,VMC,LANDING,"36.2125,-115.19611100000002",Nevada
20031008X01676,2003-09-21,"Spencerport, NY",Substantial,Cessna,Personal,0.0,1.0,1.0,0.0,VMC,LANDING,"43.195555,-77.74805500000001",New York
20031001X01632,2003-09-21,"Greer, AZ",Destroyed,Beech,Personal,2.0,0.0,0.0,0.0,VMC,UNKNOWN,"33.905556,-109.56222199999999",Arizona
20031003X01655,2003-09-20,"Georgetown, CA",Substantial,Cessna,Personal,0.0,2.0,0.0,0.0,VMC,LANDING,"38.921110999999996,-120.864722",California
20030930X01625,2003-09-20,"Beaumont, TX",Destroyed,Hawker Siddeley,Instructional,3.0,0.0,0.0,0.0,VMC,MANEUVERING,"30.111666999999997,-94.252222",Texas
20031001X01644,2003-09-19,"Lone Pine, CA",Substantial,Schempp-Hirth,Personal,1.0,0.0,0.0,0.0,VMC,TAKEOFF,"36.589444,-118.023334",California
20030924X01580,2003-09-19,"Del Rio, TX",Destroyed,Learjet,Positioning,1.0,1.0,0.0,0.0,VMC,LANDING,"29.352221999999998,-100.916667",Texas
20030926X01602,2003-09-18,"Perry, GA",Substantial,Cessna,Instructional,1.0,1.0,0.0,0.0,VMC,CLIMB,"32.485833,-83.73472199999999",Georgia
20030922X01565,2003-09-16,"Stone Mountain, GA",Destroyed,Beechcraft,Personal,1.0,0.0,0.0,0.0,VMC,DESCENT,"33.801667,-84.135277",Georgia
20030918X01558,2003-09-15,"Escondido, CA",Destroyed,Butzbach,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"33.183333000000005,-117.0",California
20030924X01582,2003-09-15,"New Orleans, LA",Destroyed,Cessna,Personal,2.0,0.0,0.0,0.0,VMC,GO-AROUND,"30.042222,-90.028056",Louisiana
20030916X01549,2003-09-15,"Skwentna, AK",Substantial,Cessna,Personal,0.0,1.0,2.0,0.0,VMC,LANDING,"62.083332999999996,-151.508333",Alaska
20030924X01581,2003-09-14,"Greenville, ME",Substantial,Cessna,Other Work Use,3.0,0.0,1.0,0.0,VMC,TAKEOFF,"45.508611,-69.4125",Maine
20030917X01553,2003-09-14,0,Destroyed,Mooney,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"27.093333,-79.886666",Unknown
20030922X01570,2003-09-13,"Challis, ID",Destroyed,Cessna,Personal,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"44.645277,-114.862778",Idaho
20030915X01536,2003-09-13,"Monticello, GA",Substantial,Mooney,Personal,1.0,0.0,0.0,0.0,IMC,DESCENT,"33.330278,-83.74972199999999",Georgia
20030922X01569,2003-09-12,"Diamond, OR",Substantial,Bell,Business,0.0,1.0,0.0,0.0,VMC,MANEUVERING,"43.001667,-118.585555",Oregon
20030915X01541,2003-09-12,"Farwell, TX",Destroyed,Air Tractor,Aerial Application,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"34.430834000000004,-103.079167",New Mexico
20030917X01550,2003-09-09,"Rockford, OH",Destroyed,Mooney,Personal,0.0,1.0,0.0,0.0,VMC,APPROACH,"40.696111,-84.576667",Ohio
20030915X01537,2003-09-09,"Monterey, CA",Substantial,Cessna,Personal,0.0,3.0,0.0,0.0,VMC,APPROACH,"36.589444,-121.84944399999999",California
20030911X01523,2003-09-09,"Pine River, MN",Substantial,Cessna,Personal,0.0,1.0,1.0,0.0,VMC,DESCENT,"46.724723,-94.15",Minnesota
20030911X01520,2003-09-07,"Colfax, WI",Substantial,Aeronca,Personal,1.0,1.0,0.0,0.0,VMC,MANEUVERING,"45.025556,-91.59944399999999",Wisconsin
20030912X01526,2003-09-07,"Skwentna, AK",Substantial,Piper,Personal,0.0,1.0,1.0,0.0,VMC,MANEUVERING,"61.716667,-152.783333",Alaska
20030911X01518,2003-09-06,"New Braunfels, TX",Destroyed,Cessna,Personal,2.0,1.0,0.0,0.0,VMC,TAKEOFF,"29.685,-98.034722",Texas
20030915X01538,2003-09-06,"Farmington, NM",Substantial,Cessna,Personal,0.0,1.0,0.0,0.0,VMC,APPROACH,"36.741111,-108.22972299999999",New Mexico
20030910X01502,2003-09-06,"Winder, GA",Destroyed,Beech,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"33.996111,-83.670556",Georgia
20030910X01513,2003-09-04,"Sumner, WA",Destroyed,Schmidt,Personal,0.0,1.0,0.0,0.0,VMC,CLIMB,"47.216667,-122.14333300000001",Washington
20030908X01482,2003-09-04,"Polson, MT",Substantial,Aeronca,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"47.666667,-114.21666699999999",Montana
20030910X01512,2003-09-03,"Homedale, ID",Substantial,Piper,Personal,0.0,1.0,1.0,0.0,VMC,DESCENT,"43.614722,-116.92138899999999",Idaho
20030909X01493,2003-09-03,"Jay, FL",Substantial,Cessna,Public Aircraft,0.0,2.0,0.0,0.0,VMC,MANEUVERING,"30.901667,-87.118611",Florida
20030909X01498,2003-09-02,"Carefree, AZ",Destroyed,BACON,Personal,2.0,0.0,0.0,0.0,VMC,LANDING,"33.818056,-111.897777",Arizona
20030910X01508,2003-09-02,"Chickaloon, AK",Destroyed,Cessna,Personal,3.0,0.0,0.0,0.0,IMC,CRUISE,"61.817223,-147.634444",Alaska
20031009X01701,2003-09-01,"Chino, CA",Substantial,Bell,Instructional,0.0,1.0,0.0,0.0,VMC,LANDING,"33.974723,-117.63666599999999",California
20030905X01478,2003-09-01,"Uniondale, IN",Destroyed,Beech,Personal,3.0,1.0,1.0,0.0,IMC,GO-AROUND,"40.867222999999996,-85.688611",Indiana
20030909X01500,2003-08-31,"North Las Vegas, NV",Substantial,Piper,Personal,0.0,1.0,0.0,1.0,VMC,APPROACH,"36.283333,-115.183333",Nevada
20030905X01465,2003-08-31,"Kingsport, TN",Destroyed,Beech,Instructional,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"36.475,-82.40722199999999",Tennessee
20030904X01454,2003-08-31,"Hilton Head Is, SC",Destroyed,Piper,Personal,2.0,0.0,0.0,0.0,VMC,TAKEOFF,"32.235277,-80.6875",South Carolina
20030905X01474,2003-08-30,"Watsonville, CA",Substantial,Mooney,Personal,0.0,3.0,0.0,0.0,IMC,MANEUVERING,"36.921945,-121.838333",California
20030905X01475,2003-08-30,"Gerlach, NV",Substantial,Beech,Personal,1.0,3.0,0.0,0.0,VMC,APPROACH,"40.743333,-119.213333",Nevada
20030905X01463,2003-08-30,"Hendersonville, NC",Substantial,Cessna,Personal,0.0,2.0,0.0,1.0,VMC,TAKEOFF,"35.3075,-82.43305600000001",North Carolina
20030905X01476,2003-08-29,"Gerlach, NV",Substantial,Beech,Personal,0.0,1.0,2.0,0.0,VMC,TAKEOFF,"40.643333,-119.343333",Nevada
20030904X01455,2003-08-28,"Tracy, CA",Destroyed,Petz,Flight Test,1.0,0.0,0.0,0.0,VMC,TAKEOFF,"37.679167,-121.299722",California
20030903X01453,2003-08-28,"Grand Marais, MN",Destroyed,Beech,Personal,2.0,2.0,0.0,0.0,IMC,APPROACH,"47.838333,-90.38305600000001",Minnesota
20030908X01483,2003-08-26,"Warm Lake, ID",Destroyed,Piper,Personal,2.0,0.0,0.0,0.0,VMC,APPROACH,"44.669167,-115.67444499999999",Idaho
20030904X01459,2003-08-26,"Yarmouth, MA",Destroyed,Beech,Positioning,2.0,0.0,0.0,0.0,VMC,TAKEOFF,"41.609722,-70.255556",Unknown
20030904X01456,2003-08-25,"Encinitas, CA",Destroyed,Robinson,Instructional,1.0,0.0,0.0,0.0,IMC,CRUISE,"32.815556,-117.139444",California
20030829X01425,2003-08-25,"Ozona, TX",Substantial,Robinson,Other Work Use,0.0,1.0,1.0,0.0,VMC,MANEUVERING,"30.616667,-101.01694499999999",Texas
20030909X01491,2003-08-24,"Forest Hill, MD",Destroyed,Aero Vodochody,Personal,1.0,0.0,0.0,0.0,VMC,GO-AROUND,"39.585,-76.391389",Maryland
20030827X01419,2003-08-24,"Brownsville, CA",Substantial,Cessna,Personal,0.0,2.0,0.0,0.0,VMC,LANDING,"39.455278,-121.29166599999999",California
20030826X01396,2003-08-22,"Lake Elmo, MN",Destroyed,Piper,Personal,3.0,1.0,0.0,0.0,VMC,CRUISE,"44.953333,-92.883333",Minnesota
20030826X01396,2003-08-22,"Lake Elmo, MN",Destroyed,Cessna,Instructional,3.0,1.0,0.0,0.0,VMC,CRUISE,"44.953333,-92.883333",Minnesota
20030827X01407,2003-08-21,"Clearwater, FL",Destroyed,Piper,Business,2.0,1.0,0.0,0.0,VMC,APPROACH,"27.986389000000003,-82.761111",Florida
20030826X01398,2003-08-21,"Light, AR",Substantial,Bell,Positioning,0.0,1.0,0.0,0.0,VMC,CRUISE,"36.116667,-90.75",Arkansas
20030822X01389,2003-08-19,"Breckenridge, MI",Destroyed,Ayres,Aerial Application,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"43.393611,-84.502222",Michigan
20030827X01409,2003-08-18,"Timberlake, NC",Substantial,William Allen,Personal,0.0,1.0,0.0,0.0,VMC,TAKEOFF,"36.286944,-78.983333",North Carolina
20030821X01375,2003-08-17,"Rome, GA",Destroyed,Ercoupe,Personal,2.0,0.0,0.0,0.0,VMC,CRUISE,"34.2725,-85.04388900000001",Georgia
20030821X01376,2003-08-17,"Tuckasegee, NC",Destroyed,Boeing,Personal,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"35.236111,-83.016389",North Carolina
20030903X01442,2003-08-16,"Greenwater, WA",Substantial,AVID,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"47.021667,-121.529723",Washington
20030826X01399,2003-08-16,"West Palm Beach, FL",Substantial,Robinson,Instructional,0.0,1.0,2.0,0.0,VMC,MANEUVERING,"26.845277000000003,-80.221389",Florida
20030826X01399,2003-08-16,"West Palm Beach, FL",Substantial,Piper,Other Work Use,0.0,1.0,2.0,0.0,VMC,TAKEOFF,"26.845277000000003,-80.221389",Florida
20030822X01390,2003-08-16,"Willmar, MN",Destroyed,Holden,Personal,2.0,0.0,0.0,0.0,VMC,UNKNOWN,"44.9925,-95.1625",Minnesota
20030815X01345,2003-08-15,"Concordia, KS",Destroyed,Satterlee,Personal,0.0,1.0,0.0,0.0,VMC,CLIMB,"39.549166,-97.652222",Kansas
20030815X01344,2003-08-14,"Aplington, IA",Substantial,Air Tractor,Aerial Application,0.0,1.0,0.0,0.0,VMC,MANEUVERING,"42.586944,-92.87527800000001",Iowa
20030903X01441,2003-08-13,"Webb, ID",Substantial,Aerospatiale,Other Work Use,0.0,1.0,0.0,0.0,VMC,MANEUVERING,"46.374167,-116.84666599999998",Idaho
20030822X01391,2003-08-13,"Sparta, MI",Destroyed,Piper,Aerial Application,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"43.161944,-85.658333",Michigan
20030812X01317,2003-08-08,"Bishop, CA",Destroyed,Cessna,Personal,1.0,0.0,0.0,0.0,VMC,TAKEOFF,"37.3775,-118.363611",California
20030818X01348,2003-08-08,"FACTORYVILLE, PA",Destroyed,Piper,Personal,2.0,0.0,0.0,0.0,IMC,APPROACH,"41.591111,-75.751111",Pennsylvania
20030814X01338,2003-08-08,"Topeka, KS",Destroyed,Cessna,Personal,1.0,2.0,0.0,0.0,VMC,TAKEOFF,"39.158889,-95.61",Kansas
20030814X01332,2003-08-08,"SKAGWAY, AK",Destroyed,Beech,Personal,3.0,0.0,0.0,0.0,VMC,TAKEOFF,"59.466944999999996,-135.311389",Alaska
20030819X01352,2003-08-06,"Pleasantville, PA",Substantial,Grumman,Personal,1.0,0.0,0.0,0.0,IMC,APPROACH,"40.1525,-78.69416600000001",Pennsylvania
20030811X01298,2003-08-05,"Antonito, CO",Destroyed,Cessna,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"37.390277000000005,-106.617778",Colorado
20030812X01313,2003-08-05,"Clarkfield, MN",Destroyed,Piper,Personal,1.0,0.0,0.0,0.0,IMC,CRUISE,"44.86,-95.792777",Minnesota
20030814X01339,2003-08-04,"Groton, CT",Destroyed,Learjet,Positioning,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"41.337777,-72.053611",Connecticut
20030815X01342,2003-08-04,"Yellowstone Nat, WY",Destroyed,Wright,Personal,1.0,0.0,0.0,0.0,VMC,CRUISE,"44.525278,-110.834166",Wyoming
20030805X01266,2003-08-03,"Peru, IN",Destroyed,Young,Personal,1.0,0.0,0.0,0.0,VMC,LANDING,"40.733610999999996,-86.1",Indiana
20030818X01350,2003-08-02,"GALION, OH",Destroyed,Piper,Personal,2.0,2.0,0.0,0.0,IMC,MANEUVERING,"40.735277,-82.718611",Ohio
20030813X01325,2003-07-31,"North Baltimore, OH",Substantial,Stewart,Personal,1.0,0.0,0.0,0.0,VMC,CLIMB,"41.175,-83.68333299999999",Ohio
